"Date Heure, GMT+01:00","Tension, V (LGR S/N: 10831978, SEN S/N: 10831978, LBL: dh)","Temp., °C (LGR S/N: 10831978, SEN S/N: 10831978, LBL: T°C)"
22/09/2019 16:45,1.164602518,28.877
22/09/2019 17:00,1.164804486,28.696
22/09/2019 17:15,1.163361253,28.528
22/09/2019 17:30,1.162584957,28.392
22/09/2019 17:45,1.161397019,28.281
22/09/2019 18:00,1.160813596,28.162
22/09/2019 18:15,1.160192646,28.021
22/09/2019 18:30,1.158644225,27.884
22/09/2019 18:45,1.157234098,27.759
22/09/2019 19:00,1.157413305,27.651
22/09/2019 19:15,1.156907421,27.558
22/09/2019 19:30,1.155172135,27.489
22/09/2019 19:45,1.153679412,27.426
22/09/2019 20:00,1.153314223,27.379
22/09/2019 20:15,1.1551852,27.332
22/09/2019 20:30,1.154131784,27.286
22/09/2019 20:45,1.152189525,27.236
22/09/2019 21:00,1.151988994,27.179
22/09/2019 21:15,1.152411415,27.109
22/09/2019 21:30,1.151162172,27.027
22/09/2019 21:45,1.152944732,26.952
22/09/2019 22:00,1.150172815,26.877
22/09/2019 22:15,1.149981778,26.81
22/09/2019 22:30,1.148657032,26.746
22/09/2019 22:45,1.151185902,26.679
22/09/2019 23:00,1.149892408,26.609
22/09/2019 23:15,1.147821168,26.542
22/09/2019 23:30,1.14760662,26.469
22/09/2019 23:45,1.14561789,26.392
23/09/2019 00:00,1.145430725,26.319
23/09/2019 00:15,1.145517375,26.246
23/09/2019 00:30,1.143792967,26.179
23/09/2019 00:45,1.143156266,26.119
23/09/2019 01:00,1.143512494,26.062
23/09/2019 01:15,1.141900749,26.009
23/09/2019 01:30,1.142207287,25.963
23/09/2019 01:45,1.140582361,25.921
23/09/2019 02:00,1.139247386,25.887
23/09/2019 02:15,1.137476057,25.855
23/09/2019 02:30,1.139479154,25.839
23/09/2019 02:45,1.136945111,25.848
23/09/2019 03:00,1.136752888,25.863
23/09/2019 03:15,1.136105875,25.885
23/09/2019 03:30,1.135812703,25.915
23/09/2019 03:45,1.136174938,25.943
23/09/2019 04:00,1.135911917,25.997
23/09/2019 04:15,1.136675115,26.092
23/09/2019 04:30,1.136262655,26.189
23/09/2019 04:45,1.137981539,26.307
23/09/2019 05:00,1.136517615,26.454
23/09/2019 05:15,1.137869474,26.575
23/09/2019 05:30,1.139427206,26.707
23/09/2019 05:45,1.141116974,26.922
23/09/2019 06:00,1.141463189,27.088
23/09/2019 06:15,1.142044959,27.252
23/09/2019 06:30,1.14293854,27.475
23/09/2019 06:45,1.145554477,27.622
23/09/2019 07:00,1.146806239,27.884
23/09/2019 07:15,1.148803162,27.887
23/09/2019 07:30,1.149347857,27.967
23/09/2019 07:45,1.148184028,28.144
23/09/2019 08:00,1.152315664,28.474
23/09/2019 08:15,1.151391881,28.477
23/09/2019 08:30,1.149818729,28.765
23/09/2019 08:45,1.154253116,29.003
23/09/2019 09:00,1.155648526,29.33
23/09/2019 09:15,1.15836064,29.592
23/09/2019 09:30,1.158718301,29.844
23/09/2019 09:45,1.158238966,29.724
23/09/2019 10:00,1.157953971,29.581
23/09/2019 10:15,1.160988322,29.966
23/09/2019 10:30,1.160486226,29.919
23/09/2019 10:45,1.16141388,29.91
23/09/2019 11:00,1.16046033,29.978
23/09/2019 11:15,1.160523085,29.81
23/09/2019 11:30,1.162173742,29.897
23/09/2019 11:45,1.165102789,30.167
23/09/2019 12:00,1.162349142,30.191
23/09/2019 12:15,1.165368145,30.298
23/09/2019 12:30,1.164356059,30.419
23/09/2019 12:45,1.16628552,30.569
23/09/2019 13:00,1.167777593,30.6
23/09/2019 13:15,1.168601543,30.681
23/09/2019 13:30,1.16861843,30.768
23/09/2019 13:45,1.168583955,30.812
23/09/2019 14:00,1.167431709,30.773
23/09/2019 14:15,1.168314078,30.655
23/09/2019 14:30,1.166076595,30.492
23/09/2019 14:45,1.164312158,30.322
23/09/2019 15:00,1.163916719,30.204
23/09/2019 15:15,1.163745222,30.102
23/09/2019 15:30,1.162023384,29.965
23/09/2019 15:45,1.160421953,29.83
23/09/2019 16:00,1.160193755,29.731
23/09/2019 16:15,1.158356684,29.65
23/09/2019 16:30,1.159118933,29.572
23/09/2019 16:45,1.157868121,29.483
23/09/2019 17:00,1.158471052,29.369
23/09/2019 17:15,1.156834679,29.241
23/09/2019 17:30,1.154612047,29.121
23/09/2019 17:45,1.154966973,29
23/09/2019 18:00,1.153549103,28.887
23/09/2019 18:15,1.15161412,28.788
23/09/2019 18:30,1.152339857,28.71
23/09/2019 18:45,1.152343813,28.652
23/09/2019 19:00,1.151111539,28.605
23/09/2019 19:15,1.150775852,28.55
23/09/2019 19:30,1.151263549,28.492
23/09/2019 19:45,1.150353215,28.427
23/09/2019 20:00,1.148681819,28.358
23/09/2019 20:15,1.148215397,28.284
23/09/2019 20:30,1.14762857,28.208
23/09/2019 20:45,1.14776648,28.131
23/09/2019 21:00,1.146745051,28.059
23/09/2019 21:15,1.147174479,27.997
23/09/2019 21:30,1.144648263,27.942
23/09/2019 21:45,1.146371637,27.888
23/09/2019 22:00,1.144674427,27.826
23/09/2019 22:15,1.145358033,27.752
23/09/2019 22:30,1.143862357,27.67
23/09/2019 22:45,1.1426145,27.6
23/09/2019 23:00,1.141669225,27.542
23/09/2019 23:15,1.142677172,27.484
23/09/2019 23:30,1.142104177,27.429
23/09/2019 23:45,1.143018917,27.374
24/09/2019 00:00,1.140293654,27.321
24/09/2019 00:15,1.140461715,27.268
24/09/2019 00:30,1.140678916,27.219
24/09/2019 00:45,1.137707218,27.166
24/09/2019 01:00,1.137865968,27.118
24/09/2019 01:15,1.138168635,27.078
24/09/2019 01:30,1.136439254,27.047
24/09/2019 01:45,1.137097331,27.022
24/09/2019 02:00,1.135323516,27.008
24/09/2019 02:15,1.136947975,27.013
24/09/2019 02:30,1.137384146,27.016
24/09/2019 02:45,1.136692046,27.023
24/09/2019 03:00,1.135393496,27.041
24/09/2019 03:15,1.136947892,27.065
24/09/2019 03:30,1.137255547,27.088
24/09/2019 03:45,1.136759457,27.126
24/09/2019 04:00,1.136449048,27.178
24/09/2019 04:15,1.13643016,27.245
24/09/2019 04:30,1.136324887,27.328
24/09/2019 04:45,1.136697084,27.383
24/09/2019 05:00,1.13910171,27.518
24/09/2019 05:15,1.139551277,27.703
24/09/2019 05:30,1.14235051,27.929
24/09/2019 05:45,1.137605128,28.107
24/09/2019 06:00,1.137582611,28.10880556
24/09/2019 06:15,1.136490707,28.23018889
24/09/2019 06:30,1.13889032,28.35157222
24/09/2019 06:45,1.139075018,28.47295556
24/09/2019 07:00,1.139259717,28.59433889
24/09/2019 07:15,1.139444416,28.71572222
24/09/2019 07:30,1.139629116,28.83710556
24/09/2019 07:45,1.139813815,28.95848889
24/09/2019 08:00,1.139998514,29.07987222
24/09/2019 08:15,1.140183213,29.20125556
24/09/2019 08:30,1.140367913,29.32263889
24/09/2019 08:45,1.140552612,29.44402222
24/09/2019 09:00,1.140737311,29.56540556
24/09/2019 09:15,1.14092201,29.68678889
24/09/2019 09:30,1.14110671,29.80817222
24/09/2019 09:45,1.141291409,29.92955556
24/09/2019 10:00,1.141476108,30.05093889
24/09/2019 10:15,1.141660807,30.17232222
24/09/2019 10:30,1.141845507,30.29370556
24/09/2019 10:45,1.141698425,30.19
24/09/2019 11:00,1.141551342,30.08629444
24/09/2019 11:15,1.14140426,29.98258889
24/09/2019 11:30,1.14125718,29.87888333
24/09/2019 11:45,1.141110097,29.77517778
24/09/2019 12:00,1.140963015,29.67147222
24/09/2019 12:15,1.140815933,29.56776667
24/09/2019 12:30,1.140668851,29.46406111
24/09/2019 12:45,1.14052177,29.36035556
24/09/2019 13:00,1.140374688,29.25665
24/09/2019 13:15,1.140227606,29.15294444
24/09/2019 13:30,1.140080523,29.04923889
24/09/2019 13:45,1.139933443,28.94553333
24/09/2019 14:00,1.139786361,28.84182778
24/09/2019 14:15,1.139639278,28.73812222
24/09/2019 14:30,1.139492196,28.63441667
24/09/2019 14:45,1.139345115,28.53071111
24/09/2019 15:00,1.139198033,28.42700556
24/09/2019 15:15,1.139050951,28.3233
24/09/2019 15:30,1.138903869,28.21959444
24/09/2019 15:45,1.138756788,28.11588889
24/09/2019 16:00,1.138609706,28.01218333
24/09/2019 16:15,1.138462624,27.90847778
24/09/2019 16:30,1.138315542,27.80477222
24/09/2019 16:45,1.138168461,27.70106667
24/09/2019 17:00,1.138021379,27.59736111
24/09/2019 17:15,1.137874297,27.49365556
24/09/2019 17:30,1.137727214,27.38995
24/09/2019 17:45,1.137580132,27.28624444
24/09/2019 18:00,1.137433051,27.18253889
24/09/2019 18:15,1.137285969,27.07883333
24/09/2019 18:30,1.137138887,26.97512778
24/09/2019 18:45,1.136991805,26.87142222
24/09/2019 19:00,1.136844724,26.76771667
24/09/2019 19:15,1.136697642,26.66401111
24/09/2019 19:30,1.13655056,26.56030556
24/09/2019 19:45,1.136403478,26.4566
24/09/2019 20:00,1.136256397,26.35289444
24/09/2019 20:15,1.136109315,26.24918889
24/09/2019 20:30,1.135962232,26.14548333
24/09/2019 20:45,1.13581515,26.04177778
24/09/2019 21:00,1.13566807,25.93807222
24/09/2019 21:15,1.135520987,25.83436667
24/09/2019 21:30,1.135373905,25.73066111
24/09/2019 21:45,1.135226823,25.62695556
24/09/2019 22:00,1.135079742,25.52325
24/09/2019 22:15,1.13493266,25.41954444
24/09/2019 22:30,1.134785578,25.31583889
24/09/2019 22:45,1.134638496,25.21213333
24/09/2019 23:00,1.134491413,25.10842778
24/09/2019 23:15,1.134344333,25.00472222
24/09/2019 23:30,1.134197251,24.90101667
24/09/2019 23:45,1.134050168,24.79731111
25/09/2019 00:00,1.133903086,24.69360556
25/09/2019 00:15,1.133756005,24.5899
25/09/2019 00:30,1.133608923,24.48619444
